Source,Target
F/5,Bb
Bb,N
N,N
N,G:7
G:7,F:7
F:7,E:7
E:7,Eb:7
Eb:7,D:7
D:7,G:7
G:7,G:7
G:7,F:7
F:7,E:7
E:7,Eb:7
Eb:7,D:7
D:7,G:7
G:7,G:7
G:7,F:7
F:7,E:7
E:7,Eb:7
Eb:7,D:7
D:7,G:7
G:7,F:7
F:7,G:7
G:7,F:7
F:7,G:7
G:7,N
N,N
N,E:min(2)
E:min(2),C
C,G
G,C
C,F:min
F:min,C
C,F:min
F:min,G
G,A
A,E
E,A
A,D:min
D:min,A
A,D:min
D:min,E
E,A:min
A:min,C
C,F
F,G
G,A:min
A:min,C
C,F
F,G
G,E
E,G
G,A:min
A:min,F:min
F:min,N
N,C
C,G
G,C
C,F:min
F:min,C
C,F:min
F:min,G
G,A
A,E
E,A
A,D:min
D:min,A
A,D:min
D:min,E
E,A:min
A:min,C
C,F
F,G
G,A:min
A:min,C
C,F
F,G
G,E
E,G
G,A:min
A:min,F:min
F:min,N
N,C
C,G
G,C
C,F:min
F:min,C
C,F:min
F:min,G
G,A
A,E
E,A
A,D:min
D:min,A
A,D:min
D:min,E
E,E/b7
E/b7,E/b6
E/b6,E/5
E/5,A:min
A:min,C
C,F
F,G
G,A:min
A:min,C
C,F
F,G
G,E
E,G
G,A:min
A:min,F:min
F:min,N
N,C
C,G
G,C
C,F:min
F:min,C
C,F:min
F:min,G
G,A
A,E
E,A
A,D:min
D:min,A
A,D:min
D:min,E
E,C
C,G
G,C
C,F:min
F:min,C
C,F:min
F:min,G
G,A
A,E
E,A
A,D:min
D:min,A
A,D:min
D:min,E
E,C
C,G
G,C
C,F:min
F:min,C
C,F:min
F:min,G
G,A
A,E
E,A
A,D:min
D:min,A
A,D:min
D:min,E
E,C
C,G
G,C
C,F:min
F:min,C
C,F:min
F:min,G
G,A
A,E
E,A
A,D:min
D:min,A
A,D:min
D:min,E
E,C
C,G
G,C
C,F:min
F:min,C
C,F:min
F:min,G
G,A
A,E
E,A
A,D:min
D:min,A
A,D:min
D:min,N
N,N
N,A:min
A:min,A:min/b7
A:min/b7,A:min/6
A:min/6,F
F,A:min
A:min,G
G,D
D,E
E,A:min
A:min,A:min/b7
A:min/b7,A:min/6
A:min/6,F
F,A:min
A:min,G
G,D
D,E
E,A:min
A:min,A:min/b7
A:min/b7,A:min/6
A:min/6,F
F,A:min
A:min,G
G,C
C,E
E,A
A,C#:min
C#:min,F#:min
F#:min,C#:min
C#:min,B:min
B:min,E
E,E/2
E/2,E/3
E/3,E/4
E/4,A
A,C#:min
C#:min,F#:min
F#:min,C#:min
C#:min,B:min
B:min,E
E,E/2
E/2,E/3
E/3,E/4
E/4,A:min
A:min,A:min/b7
A:min/b7,A:min/6
A:min/6,F
F,A:min
A:min,G
G,D
D,E
E,A:min
A:min,A:min/b7
A:min/b7,A:min/6
A:min/6,F
F,A:min
A:min,G
G,C
C,E
E,A:min
A:min,A:min/b7
A:min/b7,A:min/6
A:min/6,F
F,A:min
A:min,G
G,D
D,E
E,A:min
A:min,A:min/b7
A:min/b7,A:min/6
A:min/6,F
F,A:min
A:min,G
G,C
C,E
E,A
A,C#:min
C#:min,F#:min
F#:min,C#:min
C#:min,B:min
B:min,E
E,E/2
E/2,E/3
E/3,E/4
E/4,A
A,C#:min
C#:min,F#:min
F#:min,C#:min
C#:min,B:min
B:min,E
E,E/2
E/2,E/3
E/3,E/4
E/4,A:min
A:min,A:min/b7
A:min/b7,A:min/6
A:min/6,F
F,A:min
A:min,G
G,D
D,E
E,A:min
A:min,A:min/b7
A:min/b7,A:min/6
A:min/6,F
F,A:min
A:min,G
G,C
C,E
E,A:min
A:min,A:min/b7
A:min/b7,A:min/6
A:min/6,F
F,A:min
A:min,G
G,D
D,E
E,A:min
A:min,A:min/b7
A:min/b7,A:min/6
A:min/6,F
F,A:min
A:min,G
G,C
C,E
E,A:min
A:min,A:min/b7
A:min/b7,A:min/6
A:min/6,F
F,A:min
A:min,G
G,D
D,E
E,A:min
A:min,A:min/b7
A:min/b7,A:min/6
A:min/6,F
F,A:min
A:min,G
G,C
C,E
E,N
N,N
N,E:(1)
E:(1),A:min7
A:min7,A:min6
A:min6,E:min(9)
E:min(9),E:min
E:min,A:min7
A:min7,A:min6
A:min6,E:min(9)
E:min(9),E:min
E:min,D:min
D:min,A:min
A:min,D:min
D:min,A:min
A:min,D:min
D:min,A:min
A:min,D:min
D:min,A:min
A:min,A:7
A:7,C:7
C:7,A:min
A:min,A:7
A:7,C:7
C:7,A:min
A:min,A
A,C
C,A
A,G
G,A
A,C
C,A
A,G
G,A
A,C
C,A
A,G
G,C
C,A:min
A:min,F
F,G
G,C
C,A:min
A:min,F
F,G
G,C
C,A:min
A:min,F
F,G
G,C
C,A:min
A:min,F
F,G
G,C
C,A:min
A:min,F
F,G
G,C
C,A:min
A:min,F
F,G
G,C
C,A:min
A:min,F
F,G
G,F:min
F:min,N
N,C:(1)
C:(1),C
C,A:min
A:min,F
F,G
G,C
C,A:min
A:min,F
F,G
G,C
C,N
N,N
N,Eb
Eb,G:min/5
G:min/5,G:min
G:min,G:min/b7
G:min/b7,C/3
C/3,C:7/3
C:7/3,F
F,Bb
Bb,Ab:maj9
Ab:maj9,Bb:7
Bb:7,Ab:maj7
Ab:maj7,Bb:7
Bb:7,Ab:maj7
Ab:maj7,Bb:7
Bb:7,Eb
Eb,G:min/5
G:min/5,G:min
G:min,G:min/b7
G:min/b7,C/3
C/3,C:7/3
C:7/3,F
F,Bb
Bb,Ab:maj9
Ab:maj9,Bb:7
Bb:7,Ab:maj7
Ab:maj7,Bb:7
Bb:7,Ab:maj7
Ab:maj7,Bb:7
Bb:7,D:min7
D:min7,G:min7
G:min7,F:maj6
F:maj6,G:min/4
G:min/4,C
C,G:min/4
G:min/4,C
C,A
A,D:min
D:min,G:min7
G:min7,D:min
D:min,G:9
G:9,D:min
D:min,G:9
G:9,C:7
C:7,Bb:maj7
Bb:maj7,D:min
D:min,G:min7
G:min7,Eb
Eb,Eb
Eb,G:min/5
G:min/5,G:min
G:min,G:min/b7
G:min/b7,C/3
C/3,C:7/3
C:7/3,F
F,Bb
Bb,Ab:maj9
Ab:maj9,Bb:7
Bb:7,Ab:maj7
Ab:maj7,Bb:7
Bb:7,Ab:maj7
Ab:maj7,Bb:7
Bb:7,D:min
D:min,G:min7
G:min7,F:maj6
F:maj6,G:min/4
G:min/4,C
C,G:min/4
G:min/4,C
C,A
A,D:min
D:min,G:min7
G:min7,Eb
Eb,Eb
Eb,G:min/5
G:min/5,G:min
G:min,G:min/b7
G:min/b7,C/3
C/3,C:7/3
C:7/3,F
F,Bb
Bb,Ab:maj9
Ab:maj9,Bb:7
Bb:7,Ab:maj7
Ab:maj7,Bb:7
Bb:7,Ab:maj7
Ab:maj7,Bb:7
Bb:7,Eb
Eb,N
N,N
N,E
E,A
A,G#
G#,D
D,E
E,A
A,F#:min
F#:min,D
D,E
E,A
A,E:aug
E:aug,F#:min
F#:min,D:min
D:min,A
A,G#
G#,D
D,E
E,A
A,F#:min
F#:min,D
D,E
E,A
A,E:aug
E:aug,F#:min
F#:min,D:min
D:min,A
A,E
E,D
D,A
A,A
A,G#
G#,D
D,E
E,A
A,F#:min
F#:min,D
D,E
E,A
A,E:aug
E:aug,F#:min
F#:min,D:min7
D:min7,D:min
D:min,A
A,E
E,D
D,A
A,N
N,D
D,A
A,D
D,A
A,N
N,N
N,G
G,A:min7
A:min7,G/3
G/3,G
G,G
G,A:min7
A:min7,G/3
G/3,G
G,C
C,C#:dim
C#:dim,D
D,D#:dim
D#:dim,E:min
E:min,Eb:aug
Eb:aug,D
D,C#:dim
C#:dim,C
C,C:min
C:min,G/3
G/3,A:7
A:7,D:sus4(b7)
D:sus4(b7),G
G,C
C,G/3
G/3,A:7
A:7,D:sus4(b7)
D:sus4(b7),G
G,G
G,A:min7
A:min7,G/3
G/3,G
G,C
C,C#:dim
C#:dim,D
D,D#:dim
D#:dim,E:min
E:min,Eb:aug
Eb:aug,D
D,C#:dim
C#:dim,C
C,C:min
C:min,G/3
G/3,A:7
A:7,D:sus4(b7)
D:sus4(b7),G
G,F
F,C/3
C/3,D:min
D:min,C
C,Bb
Bb,C
C,F
F,C/3
C/3,D:min
D:min,C
C,Bb
Bb,A:7
A:7,D:sus4(b7)
D:sus4(b7),G
G,A:min7
A:min7,G/3
G/3,G
G,C
C,C#:dim
C#:dim,D
D,D#:dim
D#:dim,E:min
E:min,Eb:aug
Eb:aug,D
D,C#:dim
C#:dim,C
C,C:min
C:min,G/3
G/3,A:7
A:7,D:sus4(b7)
D:sus4(b7),G
G,F
F,C/3
C/3,D:min
D:min,C
C,Bb
Bb,C
C,F
F,C/3
C/3,D:min
D:min,C
C,Bb
Bb,A:7
A:7,D:sus4(b7)
D:sus4(b7),G
G,A:min7
A:min7,G/3
G/3,G
G,G
G,A:min7
A:min7,G/3
G/3,C
C,G/3
G/3,G:dim/b3
G:dim/b3,D:sus4(b7)
D:sus4(b7),G
G,A:min7
A:min7,G/3
G/3,G
G,C
C,C#:dim
C#:dim,D
D,D#:dim
D#:dim,E:min
E:min,Eb:aug
Eb:aug,D
D,C#:dim
C#:dim,C
C,C:min
C:min,G/3
G/3,A:7
A:7,D:sus4(b7)
D:sus4(b7),G
G,C
C,G/3
G/3,A:7
A:7,D:sus4(b7)
D:sus4(b7),G
G,C
C,G/3
G/3,A:7
A:7,D:sus4(b7)
D:sus4(b7),G
G,N
N,N
N,Ab
Ab,Eb
Eb,Ab
Ab,Eb
Eb,Ab
Ab,Eb
Eb,Ab
Ab,Eb
Eb,Ab
Ab,Eb
Eb,F:min
F:min,Bb
Bb,F:min
F:min,Bb
Bb,Eb
Eb,F:dim
F:dim,F#:dim
F#:dim,G:dim
G:dim,Ab
Ab,Eb
Eb,Ab
Ab,Eb
Eb,Ab
Ab,Eb
Eb,Ab
Ab,Eb
Eb,Ab
Ab,Eb
Eb,F:min
F:min,Bb
Bb,F:min
F:min,Bb
Bb,Eb
Eb,F:dim
F:dim,F#:dim
F#:dim,G:dim
G:dim,Ab
Ab,Eb
Eb,Ab
Ab,C
C,Bb:min
Bb:min,C
C,Db
Db,Ab
Ab,Eb
Eb,Bb:min
Bb:min,C
C,Db
Db,Eb
Eb,Ab
Ab,Eb
Eb,Ab
Ab,Eb
Eb,Ab
Ab,Eb
Eb,F:min
F:min,Bb
Bb,F:min
F:min,Bb
Bb,Eb
Eb,F:dim
F:dim,F#:dim
F#:dim,G:dim
G:dim,Ab
Ab,Eb
Eb,Ab
Ab,Eb
Eb,Ab
Ab,Eb
Eb,Ab
Ab,Eb
Eb,Ab
Ab,Eb
Eb,F:min
F:min,Bb
Bb,F:min
F:min,Bb
Bb,Eb
Eb,F:dim
F:dim,F#:dim
F#:dim,G:dim
G:dim,Ab
Ab,Eb
Eb,Ab:min
Ab:min,Eb
Eb,Ab:min
Ab:min,Eb
Eb,Bb
Bb,Eb
Eb,A
A,E
E,N
N,N
N,A:min7
A:min7,A:min7
A:min7,D:sus4
D:sus4,D
D,G:7
G:7,C
C,C/7
C/7,A:min7
A:min7,D:sus4
D:sus4,D
D,G:7
G:7,C
C,C/7
C/7,A:min7
A:min7,D:sus4
D:sus4,D
D,G:7
G:7,C
C,C/7
C/7,A:min7
A:min7,D:sus4
D:sus4,D
D,G:7
G:7,C
C,C/7
C/7,A:min7
A:min7,D:sus4
D:sus4,D
D,G:7
G:7,C
C,C/7
C/7,A:min7
A:min7,D:sus4
D:sus4,D
D,G:7
G:7,C
C,C/7
C/7,A:min7
A:min7,D:sus4
D:sus4,D
D,G:7
G:7,C
C,C/7
C/7,A:min7
A:min7,D:sus4
D:sus4,D
D,G:7
G:7,C
C,C/7
C/7,A:min7
A:min7,D:sus4
D:sus4,D
D,G:7
G:7,C
C,C/7
C/7,A:min7
A:min7,D:7
D:7,G:7
G:7,C
C,A:min7
A:min7,D:7
D:7,G:7
G:7,C
C,A:min7
A:min7,D
D,G:7
G:7,C
C,C/7
C/7,A:min7
A:min7,D:sus4
D:sus4,D
D,G:7
G:7,C
C,C/7
C/7,A:min7
A:min7,D:sus4
D:sus4,D
D,G:7
G:7,C
C,C/7
C/7,A:min7
A:min7,D:sus4
D:sus4,D
D,G:7
G:7,C
C,C/7
C/7,A:min7
A:min7,D:7
D:7,G
G,C
C,C/7
C/7,A:min7
A:min7,D:7
D:7,G:7
G:7,C
C,N
N,C
C,C
C,F
F,G
G,F
F,C
C,C
C,F
F,G
G,F
F,C
C,C
C,F
F,C
C,G
G,F
F,C
C,C
C,F
F,G
G,F
F,C
C,C
C,F
F,C
C,G
G,F
F,C
C,C/5
C/5,C
C,C
C,F
F,C
C,G
G,F
F,C
C,F
F,G
G,C:sus4
C:sus4,C
C,C
C,N
N,D
D,D:7
D:7,G
G,D:7
D:7,A
A,G
G,D:7
D:7,D:7
D:7,G
G,D:7
D:7,A
A,G
G,D:7
D:7,D:7
D:7,G
G,D:7
D:7,A
A,G
G,D:7
D:7,N
N,N
N,E:(1)
E:(1),F
F,D:min
D:min,G:min7
G:min7,C
C,F
F,D:min
D:min,A:min
A:min,F:7
F:7,Bb
Bb,C
C,D:min
D:min,F
F,Bb
Bb,C
C,F
F,D:min
D:min,G:min7
G:min7,C:maj(4)
C:maj(4),F
F,D:min
D:min,G:min7
G:min7,C
C,F
F,D:min
D:min,A:min
A:min,F:7
F:7,Bb
Bb,C
C,D:min
D:min,F
F,Bb
Bb,C
C,F
F,F:7
F:7,Bb
Bb,A:min
A:min,D:min
D:min,G:min
G:min,C
C,F
F,F:7
F:7,Bb
Bb,A:min
A:min,D:min
D:min,G
G,C
C,F
F,D:min
D:min,G:min7
G:min7,C
C,F
F,D:min
D:min,A:min
A:min,F:7
F:7,Bb
Bb,C
C,D:min
D:min,Bb:min/b3
Bb:min/b3,F/5
F/5,Bb
Bb,C
C,D:min
D:min,Bb:min/b3
Bb:min/b3,F/5
F/5,Bb
Bb,C
C,D:min
D:min,Bb:min/b3
Bb:min/b3,F/5
F/5,B:min7
B:min7,G:min
G:min,C
C,Db
Db,F
F,Bb
Bb,A:min
A:min,D:min
D:min,G:min
G:min,C
C,F
F,N
N,N
N,D
D,B:min7
B:min7,F#:min
F#:min,D
D,B:min7
B:min7,F#:min
F#:min,A
A,D
D,B:min7
B:min7,A:min7
A:min7,A:min9
A:min9,B
B,G:9
G:9,G:min7
G:min7,D
D,B:min7
B:min7,F#:min
F#:min,A
A,D
D,B:min7
B:min7,A:min7
A:min7,A:min9
A:min9,B
B,G:9
G:9,G:min7
G:min7,D
D,B:min7
B:min7,F#:min
F#:min,A
A,D
D,D
D,C#:min
C#:min,D
D,B:min7
B:min7,F#:min7
F#:min7,F#:min6
F#:min6,D/3
D/3,F#:min
F#:min,D
D,B:min7
B:min7,A:min7
A:min7,A:min9
A:min9,B
B,G:7
G:7,G:min7
G:min7,D
D,B:min7
B:min7,F#:min
F#:min,A
A,D
D,D
D,D
D,B:min7
B:min7,F#:min
F#:min,D
D,B:min7
B:min7,F#:min
F#:min,A
A,D
D,B:min7
B:min7,A:min7
A:min7,A:min9
A:min9,B
B,G:7
G:7,G:min7
G:min7,D
D,B:min7
B:min7,F#:min
F#:min,A
A,D
D,B:min7
B:min7,A:min7
A:min7,A:min9
A:min9,B
B,G:9
G:9,G:min7
G:min7,D
D,B:min7
B:min7,F#:min
F#:min,D
D,F#:min
F#:min,D
D,F#:min
F#:min,A
A,D:maj7
D:maj7,N
N,A:7
A:7,D:7
D:7,A:7
A:7,E:7
E:7,A:7
A:7,A:7
A:7,D:7
D:7,A:7
A:7,E:7
E:7,A:7
A:7,N
N,E
E,C
C,G:7
G:7,C
C,G:7
G:7,C
C,G:7
G:7,C
C,G:7
G:7,G:7/b2
G:7/b2,G:7/2
G:7/2,G:7/b3
G:7/b3,E/5
E/5,E
E,A:7
A:7,D:7
D:7,A:7
A:7,E:7
E:7,A:7
A:7,A
A,G:(1)
G:(1),A
A,G:(1)
G:(1),C
C,G:7
G:7,C
C,G:7
G:7,C
C,G:7
G:7,C
C,C/5
C/5,G:7/b2
G:7/b2,G:7/2
G:7/2,G:7/b3
G:7/b3,E/5
E/5,E
E,A:7
A:7,D:7
D:7,A:7
A:7,E:7
E:7,A:7
A:7,A
A,N
N,N
N,E
E,A
A,E
E,G
G,B
B,E
E,E/3
E/3,A
A,E/5
E/5,B
B,E
E,A
A,E
E,G
G,B
B,E
E,E/3
E/3,A
A,E/5
E/5,B
B,E
E,B:7
B:7,E
E,B:7
B:7,E
E,A
A,E
E,G
G,B
B,E
E,E/3
E/3,A
A,E/5
E/5,B
B,E
E,B:7
B:7,E
E,B:7
B:7,E
E,A
A,E
E,G
G,B
B,E
E,E/3
E/3,A
A,E/5
E/5,B
B,E
E,B:7
B:7,E
E,B:7
B:7,E
E,A
A,E
E,G
G,B
B,E
E,B
B,E
E,A
A,E
E,G
G,B
B,E
E,B
B,E
E,A
A,E
E,G
G,B
B,E
E,A
A,E
E,G
G,B
B,E
E,E/3
E/3,A
A,E/5
E/5,B
B,E
E,N
N,N
N,B:min
B:min,D/5
D/5,G#:hdim7
G#:hdim7,E:9
E:9,D
D,D:sus4
D:sus4,D:maj(9)
D:maj(9),D
D,D
D,G/5
G/5,D
D,B:min
B:min,D/5
D/5,G#:hdim7
G#:hdim7,E:9
E:9,A
A,D/5
D/5,A
A,D/5
D/5,A
A,D/5
D/5,A
A,D/5
D/5,D
D,F/6
F/6,G/5
G/5,D
D,D
D,F/6
F/6,G/5
G/5,D
D,D
D,G/5
G/5,D
D,B:min
B:min,D/5
D/5,G#:hdim7
G#:hdim7,E:9
E:9,A
A,D/5
D/5,A
A,D/5
D/5,A
A,D/5
D/5,A
A,D/5
D/5,D
D,F/6
F/6,G/5
G/5,D
D,D
D,D:sus4(2)
D:sus4(2),G/5
G/5,D
D,D
D,D:sus4(2)
D:sus4(2),G/5
G/5,D
D,D:maj7
D:maj7,D:7
D:7,G/5
G/5,G:min/5
G:min/5,D
D,D
D,G/5
G/5,D
D,B:min
B:min,D/5
D/5,G#:hdim7
G#:hdim7,E:9
E:9,A
A,D/5
D/5,A
A,D/5
D/5,A
A,D/5
D/5,A
A,D/5
D/5,D
D,F/6
F/6,G/5
G/5,D
D,D
D,D:sus4(2)
D:sus4(2),G/5
G/5,D
D,D
D,D:sus4(2)
D:sus4(2),G/5
G/5,D
D,D:maj7
D:maj7,D:7
D:7,G/5
G/5,G:min/5
G:min/5,D
D,D
D,G/5
G/5,D
D,B:min
B:min,D/5
D/5,G#:hdim7
G#:hdim7,E:9
E:9,A
A,D/5
D/5,A
A,D/5
D/5,A
A,D/5
D/5,A
A,D/5
D/5,D
D,F/6
F/6,G/5
G/5,D
D,D
D,F/6
F/6,G/5
G/5,D:7
D:7,N
N,N
N,E
E,A/3
A/3,A:maj(*5)
A:maj(*5),N
N,E
E,A/3
A/3,A:maj(*5)
A:maj(*5),N
N,E
E,A/3
A/3,A:maj(*5)
A:maj(*5),N
N,E
E,A/3
A/3,A:maj(*5)
A:maj(*5),N
N,E
E,A
A,E
E,A
A,E
E,A
A,E
E,A
A,E
E,A
A,E
E,A
A,A
A,D
D,B
B,E
E,D
D,G
G,N
N,E
E,G
G,D
D,E
E,A
A,E
E,A
A,E
E,A
A,E
E,A
A,E
E,A
A,E
E,A
A,E
E,A
A,E
E,A
A,E
E,A
A,E
E,A
A,A
A,D
D,B
B,E
E,D
D,G:maj6
G:maj6,N
N,E
E,G
G,D:maj6
D:maj6,N
N,E
E,A
A,E
E,A
A,E
E,A
A,E
E,A
A,E
E,A
A,E
E,A
A,E
E,A
A,E
E,A
A,E
E,A
A,E
E,A
A,A
A,D
D,B
B,E
E,D
D,G:maj6
G:maj6,N
N,E
E,G
G,D:maj6
D:maj6,E:(1)
E:(1),N
N,E
E,D
D,E
E,A
A,E
E,A
A,E
E,A
A,E
E,A
A,E
E,A
A,E
E,A
A,N
N,D
D,C
C,D
D,G
G,F#
F#,F
F,D
D,G
G,F#
F#,B:min
B:min,C
C,D
D,G
G,F#
F#,C
C,D
D,G
G,F#
F#,F
F,D
D,G
G,F#
F#,B:min
B:min,B:min7
B:min7,C
C,D
D,G
G,F#
F#,C
C,D
D,G
G,F#
F#,F
F,D
D,G
G,A:min
A:min,B:min
B:min,C
C,G
G,A:min
A:min,B:min
B:min,C
C,A
A,Ab
Ab,G
G,F#
F#,B:min
B:min,C
C,D
D,G
G,F#
F#,C
C,D
D,G
G,F#
F#,F
F,D
D,G
G,F#
F#,B:min
B:min,C
C,D
D,G
G,F#
F#,C
C,D
D,G
G,F#
F#,F
F,D
D,G
G,A:min
A:min,B:min
B:min,C
C,G
G,A:min
A:min,B:min
B:min,C
C,A
A,Ab
Ab,G
G,F#
F#,B:min
B:min,C
C,D
D,G
G,F#
F#,C
C,D
D,G
G,F#
F#,F
F,D
D,G
G,F#
F#,B:min
B:min,C
C,D
D,G
G,F#
F#,C
C,D
D,G
G,F#
F#,F
F,D
D,G
G,F#
F#,B:min
B:min,C
C,D
D,G
G,F#
F#,C
C,D
D,G
G,N
N,N
N,"E:(1,5)"
"E:(1,5)","E:(1,b7)/b7"
"E:(1,b7)/b7","C#:(1,b3)"
"C#:(1,b3)",C
C,G
G,E
E,E
E,G
G,A
A,E
E,A
A,E
E,A
A,E
E,E
E,G
G,A
A,E
E,A
A,E
E,A
A,E
E,E
E,A
A,E
E,A
A,E
E,E
E,"C#:(1,b3)/b3"
"C#:(1,b3)/b3",C/3
C/3,G
G,E
E,G
G,A
A,E
E,A
A,E
E,A
A,E
E,E
E,N
N,E:9
E:9,E
E,N
N,E
E,N
N,N
N,G:min
G:min,"G:(1,b3,4)/b3"
"G:(1,b3,4)/b3",G:min
G:min,F
F,C
C,Bb
Bb,A:min
A:min,G:min
G:min,C:9(*3)
C:9(*3),F
F,Bb
Bb,F
F,C
C,C/5
C/5,G:min
G:min,G:min/5
G:min/5,F
F,C
C,G:min
G:min,G:min/5
G:min/5,F
F,C
C,C:7
C:7,Bb
Bb,A:min
A:min,G:min(4)
G:min(4),F
F,Bb
Bb,F
F,C
C,C/5
C/5,G:min
G:min,G:min/5
G:min/5,F
F,C
C,G:min
G:min,G:min/5
G:min/5,F
F,C
C,Bb
Bb,F
F,C
C,G:min
G:min,Bb
Bb,F
F,C
C,G:min
G:min,Bb
Bb,C
C,Bb
Bb,A:min
A:min,G:min
G:min,F
F,Bb
Bb,F
F,C
C,G:min
G:min,G:min/5
G:min/5,F
F,C
C,G:min
G:min,G:min/5
G:min/5,F
F,C
C,G:min
G:min,G:min/5
G:min/5,F
F,C
C,G:min
G:min,G:min/5
G:min/5,F
F,C
C,G:min
G:min,G:min/5
G:min/5,F
F,C
C,C:(1)
C:(1),"C:(1,5)"
"C:(1,5)",C:sus4
C:sus4,N
N,N
N,A
A,N
N,A
A,E:7
E:7,A
A,D
D,A
A,A
A,D
D,E
E,B:min
B:min,E
E,B:min
B:min,G
G,A
A,F#
F#,E
E,A
A,D
D,A
A,D
D,A
A,D
D,E
E,A
A,D/5
D/5,A
A,A
A,D/5
D/5,E
E,B:min
B:min,E
E,B:min
B:min,G
G,A
A,F#
F#,E
E,A
A,D
D,A
A,D
D,A
A,D
D,E
E,A
A,D/5
D/5,A
A,A
A,D/5
D/5,E
E,E:sus2(b7)
E:sus2(b7),E:maj6
E:maj6,E:7
E:7,B:min
B:min,E
E,B:min
B:min,G
G,A
A,F#
F#,E
E,A
A,D
D,A
A,D
D,A
A,D
D,E
E,A
A,D/5
D/5,A
A,D/5
D/5,A
A,D/5
D/5,A
A,D/5
D/5,A
A,D/5
D/5,A
A,D/5
D/5,A
A,D/5
D/5,A
A,D/5
D/5,A
A,D/5
D/5,A
A,N
N,N
N,E:min
E:min,A
A,A:min/4
A:min/4,C:min
C:min,G
G,E:min
E:min,A
A,A:min/4
A:min/4,C:min
C:min,G
G,A:9
A:9,D
D,G
G,Eb
Eb,E
E,A
A,D
D,G
G,Eb
Eb,D
D,G
G,Eb
Eb,E
E,A
A,D
D,G
G,F#/5
F#/5,F/5
F/5,E:min/5
E:min/5,A:7/3
A:7/3,G/3
G/3,G
G,F#:dim/b3
F#:dim/b3,B:dim
B:dim,C
C,E/5
E/5,A:min
A:min,D
D,D/2
D/2,D/3
D/3,G
G,Eb
Eb,E
E,A
A,D
D,G
G,Eb
Eb,D
D,G
G,Eb
Eb,E
E,A
A,D
D,G
G,Eb
Eb,D
D,G
G,Eb
Eb,E
E,A
A,D
D,G
G,F#/5
F#/5,F/5
F/5,E:min/5
E:min/5,A:7/3
A:7/3,G/3
G/3,G
G,F#:dim/b3
F#:dim/b3,B:dim
B:dim,C
C,E/5
E/5,A:min
A:min,D
D,D/2
D/2,D/3
D/3,G
G,Eb
Eb,E
E,A
A,D
D,G
G,Eb
Eb,D
D,G
G,Eb
Eb,E
E,A
A,D
D,G
G,Eb
Eb,D
D,G
G,N
N,N
N,E:7
E:7,E
E,F#
F#,A
A,G
G,B
B,E:min
E:min,C/3
C/3,C#:dim/b3
C#:dim/b3,C/3
C/3,C:maj7
C:maj7,G
G,N
N,E:7
E:7,E
E,F#
F#,A
A,G
G,B
B,E:min
E:min,C/3
C/3,C#:dim/b3
C#:dim/b3,C/3
C/3,C:maj7
C:maj7,G
G,N
N,E:min
E:min,A
A,A:sus4(2)
A:sus4(2),A
A,G
G,B
B,E:min
E:min,A
A,A:sus4(2)
A:sus4(2),A
A,G
G,B
B,E
E,F#
F#,A
A,G
G,B
B,E:min
E:min,C/3
C/3,C#:dim/b3
C#:dim/b3,C/3
C/3,C:maj7
C:maj7,G
G,N
N,E:min
E:min,A
A,A:sus4(2)
A:sus4(2),A
A,G
G,B
B,E:min
E:min,A
A,E:sus4(2)
E:sus4(2),E
E,G
G,B
B,E
E,F#
F#,A
A,G
G,B
B,E:min
E:min,C/3
C/3,C#:dim/b3
C#:dim/b3,C/3
C/3,C:maj7
C:maj7,G
G,N
N,E:min
E:min,C/3
C/3,C#:dim/b3
C#:dim/b3,C/3
C/3,C:maj7
C:maj7,G
G,N
N,N
N,G
G,A:min
A:min,F
F,G
G,E:min
E:min,A
A,F
F,E:min
E:min,Eb:aug
Eb:aug,G/5
G/5,C#:hdim7
C#:hdim7,C:7
C:7,G
G,E:min
E:min,Eb:aug
Eb:aug,G/5
G/5,C#:hdim7
C#:hdim7,C:7
C:7,G
G,A:min
A:min,F
F,G
G,E:min
E:min,A
A,F
F,G
G,E:min
E:min,Eb:aug
Eb:aug,G/5
G/5,C#:hdim7
C#:hdim7,C:7
C:7,G
G,E:min
E:min,Eb:aug
Eb:aug,G/5
G/5,C#:hdim7
C#:hdim7,C:7
C:7,G
G,A:min
A:min,F
F,G
G,E:min
E:min,A
A,F
F,G
G,E:min
E:min,Eb:aug
Eb:aug,G/5
G/5,C#:hdim7
C#:hdim7,C:7
C:7,G
G,E:min
E:min,Eb:aug
Eb:aug,G/5
G/5,C#:hdim7
C#:hdim7,C:7
C:7,G
G,A:min
A:min,F
F,G
G,E:min
E:min,A
A,F
F,G
G,E:min
E:min,Eb:aug
Eb:aug,G/5
G/5,C#:hdim7
C#:hdim7,C:7
C:7,G
G,E:min
E:min,Eb:aug
Eb:aug,G/5
G/5,C#:hdim7
C#:hdim7,C:7
C:7,G
G,A:min
A:min,F
F,G
G,E:min
E:min,A
A,F
F,G
G,A:min
A:min,F
F,G
G,E:min
E:min,A
A,F
F,G
G,A:min
A:min,F
F,G
G,E:min
E:min,A
A,F
F,E:min
E:min,F:min
F:min,N
N,E:min/3
E:min/3,B:min
B:min,E:min
E:min,B:min
B:min,C#
C#,C#
C#,B:min
B:min,N
N,C#:min
C#:min,Bb
Bb,N
N,C#:min
C#:min,B:min
B:min,N
